Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
3,1616680573123,25/03/2021 13:56:13,1616680520762,0,25/03/2021 13:55:20,47307,12,task-8w8s,,11315207,5efb35574bdb3e05dfa40b6e,3450675,,complete,,605c942626071083ab0fcd69,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,149.89999999999782,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616680573123,25/03/2021 13:56:13,1616680520796,0,25/03/2021 13:55:20,47307,12,task-8w8s,,11315207,5efb35574bdb3e05dfa40b6e,3450675,,complete,,605c942626071083ab0fcd69,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,19208,,,,,0,1,0,,,,,,
1,1616670788464,25/03/2021 11:13:08,1616670716408,0,25/03/2021 11:11:56,47307,12,task-8w8s,,11307122,600ace3369d46b0520b289aa,3448554,,complete,,605c5feb77974824bbe0dc48,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1440x900,928x826,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616670802401,25/03/2021 11:13:22,1616670730714,0,25/03/2021 11:12:10,47307,12,task-8w8s,,11307122,600ace3369d46b0520b289aa,3448554,,complete,,605c5feb77974824bbe0dc48,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1440x900,864x826,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,14214.36,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616670803058,25/03/2021 11:13:23,1616670730742,0,25/03/2021 11:12:10,47307,12,task-8w8s,,11307122,600ace3369d46b0520b289aa,3448554,,complete,,605c5feb77974824bbe0dc48,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1440x900,864x826,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,98.86000000000058,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616670803058,25/03/2021 11:13:23,1616670730744,0,25/03/2021 11:12:10,47307,12,task-8w8s,,11307122,600ace3369d46b0520b289aa,3448554,,complete,,605c5feb77974824bbe0dc48,computer,Desktop or Laptop,Mac OS 10.14,Firefox 87.0,1440x900,864x826,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,14336,,,,,0,1,0,,,,,,
1,1616669855240,25/03/2021 10:57:35,1616669855050,11,25/03/2021 21:57:35,47307,12,task-8w8s,,11306012,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616669888897,25/03/2021 10:58:08,1616669888706,11,25/03/2021 21:58:08,47307,12,task-8w8s,,11306012,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,33642.16,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616669889412,25/03/2021 10:58:09,1616669888804,11,25/03/2021 21:58:08,47307,12,task-8w8s,,11306012,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100.09999999999854,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616669889412,25/03/2021 10:58:09,1616669888805,11,25/03/2021 21:58:08,47307,12,task-8w8s,,11306012,5b2150d538b0be00014137fb,3448119,,complete,,605c5fb9dfe729fbfa7e9a4e,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,33755,,,,,0,1,0,,,,,,
1,1616668434139,25/03/2021 10:33:54,1616668433994,0,25/03/2021 10:33:53,47307,12,task-8w8s,,11304644,5d947f03024f0d00191c9f80,3447937,,complete,,605c5ec7ac5d263773f8f2da,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616668452594,25/03/2021 10:34:12,1616668452539,0,25/03/2021 10:34:12,47307,12,task-8w8s,,11304644,5d947f03024f0d00191c9f80,3447937,,complete,,605c5ec7ac5d263773f8f2da,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,18361.780000000002,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616668452730,25/03/2021 10:34:12,1616668452587,0,25/03/2021 10:34:12,47307,12,task-8w8s,,11304644,5d947f03024f0d00191c9f80,3447937,,complete,,605c5ec7ac5d263773f8f2da,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,99.95999999999913,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616668452730,25/03/2021 10:34:12,1616668452590,0,25/03/2021 10:34:12,47307,12,task-8w8s,,11304644,5d947f03024f0d00191c9f80,3447937,,complete,,605c5ec7ac5d263773f8f2da,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,18597,,,,,0,1,0,,,,,,
1,1616668385442,25/03/2021 10:33:05,1616668384774,2,25/03/2021 12:33:04,47307,12,task-8w8s,,11304609,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616668403706,25/03/2021 10:33:23,1616668403061,2,25/03/2021 12:33:23,47307,12,task-8w8s,,11304609,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,18150,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616668403984,25/03/2021 10:33:23,1616668403096,2,25/03/2021 12:33:23,47307,12,task-8w8s,,11304609,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616668403984,25/03/2021 10:33:23,1616668403099,2,25/03/2021 12:33:23,47307,12,task-8w8s,,11304609,5f9197ba39d009000b3d9268,3447979,,complete,,605c5ea0e25acccc2ded4ed2,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x626,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,END TASK,,,,,18325,,,,,0,1,0,,,,,,
1,1616667893362,25/03/2021 10:24:53,1616667893209,0,25/03/2021 10:24:53,47307,12,task-8w8s,,11304167,5ba53688bf3b9d000152127c,3447913,,complete,,605c6289fc8d2e3ed10d88d5,computer,Desktop or Laptop,Mac OS 10.13,Firefox 87.0,1280x800,1280x635,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667898394,25/03/2021 10:24:58,1616667898341,0,25/03/2021 10:24:58,47307,12,task-8w8s,,11304167,5ba53688bf3b9d000152127c,3447913,,complete,,605c6289fc8d2e3ed10d88d5,computer,Desktop or Laptop,Mac OS 10.13,Firefox 87.0,1280x800,1280x635,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,5093.42,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667898473,25/03/2021 10:24:58,1616667898422,0,25/03/2021 10:24:58,47307,12,task-8w8s,,11304167,5ba53688bf3b9d000152127c,3447913,,complete,,605c6289fc8d2e3ed10d88d5,computer,Desktop or Laptop,Mac OS 10.13,Firefox 87.0,1280x800,1280x635,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,101.17999999999938,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667898473,25/03/2021 10:24:58,1616667898424,0,25/03/2021 10:24:58,47307,12,task-8w8s,,11304167,5ba53688bf3b9d000152127c,3447913,,complete,,605c6289fc8d2e3ed10d88d5,computer,Desktop or Laptop,Mac OS 10.13,Firefox 87.0,1280x800,1280x635,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,5216,,,,,0,1,0,,,,,,
1,1616667822212,25/03/2021 10:23:42,1616667819034,11,25/03/2021 21:23:39,47307,12,task-8w8s,,11304113,6030fb6df25202f8c6b7ddc9,3447897,,complete,,605c63b437d9fdc0944bbaef,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x678,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667833670,25/03/2021 10:23:53,1616667830580,11,25/03/2021 21:23:50,47307,12,task-8w8s,,11304113,6030fb6df25202f8c6b7ddc9,3447897,,complete,,605c63b437d9fdc0944bbaef,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1440x826,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,11527.3,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667833998,25/03/2021 10:23:53,1616667830667,11,25/03/2021 21:23:50,47307,12,task-8w8s,,11304113,6030fb6df25202f8c6b7ddc9,3447897,,complete,,605c63b437d9fdc0944bbaef,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1440x900,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,101.64000000000124,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667833998,25/03/2021 10:23:53,1616667830670,11,25/03/2021 21:23:50,47307,12,task-8w8s,,11304113,6030fb6df25202f8c6b7ddc9,3447897,,complete,,605c63b437d9fdc0944bbaef,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1440x900,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,11636,,,,,0,1,0,,,,,,
1,1616667536519,25/03/2021 10:18:56,1616667757100,0,25/03/2021 10:22:37,47307,12,task-8w8s,,11303884,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1920x896,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667549322,25/03/2021 10:19:09,1616667769900,0,25/03/2021 10:22:49,47307,12,task-8w8s,,11303884,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1920x896,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,12800,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667549548,25/03/2021 10:19:09,1616667769900,0,25/03/2021 10:22:49,47307,12,task-8w8s,,11303884,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1920x896,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667549548,25/03/2021 10:19:09,1616667769900,0,25/03/2021 10:22:49,47307,12,task-8w8s,,11303884,5dba043b732f4c0607595ec5,3447812,,complete,,605c62b561c7c6fc27ca1906,computer,Desktop or Laptop,Linux x86_64,Firefox 78.0,1920x896,1920x896,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,12800,,,,,0,1,0,,,,,,
1,1616667488040,25/03/2021 10:18:08,1616667487224,0,25/03/2021 10:18:07,47307,12,task-8w8s,,11303838,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x694,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667495038,25/03/2021 10:18:15,1616667494254,0,25/03/2021 10:18:14,47307,12,task-8w8s,,11303838,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x694,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,6983.32,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667495163,25/03/2021 10:18:15,1616667494341,0,25/03/2021 10:18:14,47307,12,task-8w8s,,11303838,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x694,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667495307,25/03/2021 10:18:15,1616667494347,0,25/03/2021 10:18:14,47307,12,task-8w8s,,11303838,5fbd022c5308d50008f79827,3447841,,complete,,605c62bb1879967b63e6c6ff,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x694,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,7123,,,,,0,1,0,,,,,,
1,1616667166890,25/03/2021 10:12:46,1616667166570,11,25/03/2021 21:12:46,47307,12,task-8w8s,,11303527,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667201274,25/03/2021 10:13:21,1616667201093,11,25/03/2021 21:13:21,47307,12,task-8w8s,,11303527,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,34450.26,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667201654,25/03/2021 10:13:21,1616667201171,11,25/03/2021 21:13:21,47307,12,task-8w8s,,11303527,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667201654,25/03/2021 10:13:21,1616667201184,11,25/03/2021 21:13:21,47307,12,task-8w8s,,11303527,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,END TASK,,,,,34615,,,,,0,1,0,,,,,,
1,1616667113700,25/03/2021 10:11:53,1616667112844,1,25/03/2021 11:11:52,47307,12,task-8w8s,,11303472,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667124995,25/03/2021 10:12:04,1616667124169,1,25/03/2021 11:12:04,47307,12,task-8w8s,,11303472,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,11282.080000000002,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667125269,25/03/2021 10:12:05,1616667124250,1,25/03/2021 11:12:04,47307,12,task-8w8s,,11303472,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667125269,25/03/2021 10:12:05,1616667124251,1,25/03/2021 11:12:04,47307,12,task-8w8s,,11303472,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,11407,,,,,0,1,0,,,,,,
1,1616666594418,25/03/2021 10:03:14,1616666594642,0,25/03/2021 10:03:14,47307,12,task-8w8s,,11303064,59fb1518b47dfc0001b6659b,3447660,,complete,,605c5f9fa417fcd94679d197,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666601285,25/03/2021 10:03:21,1616666601570,0,25/03/2021 10:03:21,47307,12,task-8w8s,,11303064,59fb1518b47dfc0001b6659b,3447660,,complete,,605c5f9fa417fcd94679d197,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,6925.34,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666601408,25/03/2021 10:03:21,1616666601670,0,25/03/2021 10:03:21,47307,12,task-8w8s,,11303064,59fb1518b47dfc0001b6659b,3447660,,complete,,605c5f9fa417fcd94679d197,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
