Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Video3DView
27,1616667482983,25/03/2021 10:18:02,1616667481494,2,25/03/2021 12:18:01,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,11,6,3,PostTrial,Zone1,timelimit_screen,99.97999999998137,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_26_x264.mp4
28,1616667483357,25/03/2021 10:18:03,1616667481995,2,25/03/2021 12:18:01,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,1,PreTrial,fixation,fixation,499.88000000000466,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
29,1616667492257,25/03/2021 10:18:12,1616667490884,2,25/03/2021 12:18:10,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,2,TrialContinue,Zone3,response_button_text,8758,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
30,1616667492491,25/03/2021 10:18:12,1616667490976,2,25/03/2021 12:18:10,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,3,PostTrial,Zone1,timelimit_screen,99.98000000003958,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_4_x264.mp4
31,1616667492882,25/03/2021 10:18:12,1616667491476,2,25/03/2021 12:18:11,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,8,1,PreTrial,fixation,fixation,499.88000000000466,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_2_x264.mp4
32,1616667502954,25/03/2021 10:18:22,1616667501587,2,25/03/2021 12:18:21,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,8,2,TrialContinue,Zone3,response_button_text,10068,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_2_x264.mp4
33,1616667504376,25/03/2021 10:18:24,1616667501674,2,25/03/2021 12:18:21,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,8,3,PostTrial,Zone1,timelimit_screen,99.95999999996275,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_2_x264.mp4
34,1616667504620,25/03/2021 10:18:24,1616667503022,2,25/03/2021 12:18:23,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,9,1,PreTrial,fixation,fixation,1333.0200000000186,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_22_x264.mp4
35,1616667516990,25/03/2021 10:18:36,1616667515273,2,25/03/2021 12:18:35,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,9,2,TrialContinue,Zone3,response_button_text,12168,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_22_x264.mp4
36,1616667517255,25/03/2021 10:18:37,1616667515604,2,25/03/2021 12:18:35,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,9,3,PostTrial,Zone1,timelimit_screen,1249.7000000000116,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_22_x264.mp4
37,1616667517552,25/03/2021 10:18:37,1616667516069,2,25/03/2021 12:18:36,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,10,1,PreTrial,fixation,fixation,499.88000000000466,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
38,1616667526711,25/03/2021 10:18:46,1616667525192,2,25/03/2021 12:18:45,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,10,2,TrialContinue,Zone3,response_button_text,9029,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
39,1616667527372,25/03/2021 10:18:47,1616667525367,2,25/03/2021 12:18:45,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,10,3,PostTrial,Zone1,timelimit_screen,166.64000000001397,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_9_x264.mp4
40,1616667594349,25/03/2021 10:19:54,1616667592945,2,25/03/2021 12:19:52,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,12,1,1,OutroScreen,Zone2,response_button_text,67106,,,Click to continue,1,0,1,0,,,,,,3DFamOutroDisplay,,
41,1616667594569,25/03/2021 10:19:54,1616667593019,2,25/03/2021 12:19:53,47307,12,task-kpb7,,11303458,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,,,END TASK,,,,,489771,,,,,0,1,0,,,,,,,,
1,1616667164588,25/03/2021 10:12:44,1616667165262,2,25/03/2021 12:12:45,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1616667175295,25/03/2021 10:12:55,1616667176029,2,25/03/2021 12:12:56,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,1,IntroScreen,Zone2,timelimit_screen,7000.06,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
3,1616667248268,25/03/2021 10:14:08,1616667249040,2,25/03/2021 12:14:09,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,2,IntroScreenCont,Zone2,response_button_text,72759,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
4,1616667260266,25/03/2021 10:14:20,1616667261023,2,25/03/2021 12:14:21,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,3,IntroScreen2,Zone2,timelimit_screen,12000.440000000002,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
5,1616667284750,25/03/2021 10:14:44,1616667285530,2,25/03/2021 12:14:45,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,4,IntroScreen2Cont,Zone2,response_button_text,24415,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
6,1616667286737,25/03/2021 10:14:46,1616667287520,2,25/03/2021 12:14:47,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,5,IntroScreen2_5,Zone2,timelimit_screen,2000.020000000004,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
7,1616667308910,25/03/2021 10:15:08,1616667309688,2,25/03/2021 12:15:09,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,6,IntroScreen2_5Cont,Zone2,response_button_text,22115,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
8,1616667396434,25/03/2021 10:16:36,1616667397204,2,25/03/2021 12:16:37,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,7,IntroScreen3Cont,Zone3,response_button_text,87377,,,Click here when you have practiced interacting with the video clip,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
9,1616667403214,25/03/2021 10:16:43,1616667403977,2,25/03/2021 12:16:43,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,8,IntroFinalScreen,Zone2,response_button_text,6726,,,Click to start,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
10,1616667403790,25/03/2021 10:16:43,1616667404511,2,25/03/2021 12:16:44,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,11,1,1,PreTrial,fixation,fixation,521.359999999986,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
11,1616667423780,25/03/2021 10:17:03,1616667424544,2,25/03/2021 12:17:04,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,11,1,2,TrialContinue,Zone3,response_button_text,19860,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
12,1616667424370,25/03/2021 10:17:04,1616667424631,2,25/03/2021 12:17:04,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,11,1,3,PostTrial,Zone1,timelimit_screen,104.1600000000326,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_26_x264.mp4
13,1616667424608,25/03/2021 10:17:04,1616667425127,2,25/03/2021 12:17:05,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,5,2,1,PreTrial,fixation,fixation,500.61999999999534,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
14,1616667440123,25/03/2021 10:17:20,1616667440905,2,25/03/2021 12:17:20,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,5,2,2,TrialContinue,Zone3,response_button_text,15668,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
15,1616667440391,25/03/2021 10:17:20,1616667440983,2,25/03/2021 12:17:20,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,5,2,3,PostTrial,Zone1,timelimit_screen,104.17999999999302,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_9_x264.mp4
16,1616667440702,25/03/2021 10:17:20,1616667441484,2,25/03/2021 12:17:21,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,6,3,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
17,1616667450177,25/03/2021 10:17:30,1616667450954,2,25/03/2021 12:17:30,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,6,3,2,TrialContinue,Zone3,response_button_text,9364,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
18,1616667450458,25/03/2021 10:17:30,1616667451027,2,25/03/2021 12:17:31,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,6,3,3,PostTrial,Zone1,timelimit_screen,104.17999999999302,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_11_x264.mp4
19,1616667450742,25/03/2021 10:17:30,1616667451525,2,25/03/2021 12:17:31,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,4,4,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
20,1616667460776,25/03/2021 10:17:40,1616667461531,2,25/03/2021 12:17:41,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,4,4,2,TrialContinue,Zone3,response_button_text,9919,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
21,1616667461066,25/03/2021 10:17:41,1616667461609,2,25/03/2021 12:17:41,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,4,4,3,PostTrial,Zone1,timelimit_screen,104.1600000000326,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_4_x264.mp4
22,1616667461424,25/03/2021 10:17:41,1616667462109,2,25/03/2021 12:17:42,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,5,1,PreTrial,fixation,fixation,500,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
23,1616667476370,25/03/2021 10:17:56,1616667477142,2,25/03/2021 12:17:57,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,5,2,TrialContinue,Zone3,response_button_text,14929,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
24,1616667476652,25/03/2021 10:17:56,1616667477214,2,25/03/2021 12:17:57,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,9,5,3,PostTrial,Zone1,timelimit_screen,104.17999999999302,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_21_x264.mp4
25,1616667477279,25/03/2021 10:17:57,1616667477714,2,25/03/2021 12:17:57,47307,12,task-kpb7,,11303517,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,8,6,1,PreTrial,fixation,fixation,500.4799999999814,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
